job_id,industry,job_title,skills_required,experience_level,posted_date,company_size,salary_range_usd,salary_min,salary_max,salary_avg,year
1465,E-Commerce,Nlp Engineer,"Pandas, Mlflow, C++, Reinforcement Learning, Sql, Python",Mid,2024-05-14,Startup,125699-188499,125699,188499,157099.0,2024
1466,Healthcare,Ai Researcher,"Gcp, C++, Fastapi",Senior,2025-03-09,Large,81948-127477,81948,127477,104712.5,2025
1467,Tech,Ml Engineer,"Numpy, Python, Sql, Cuda, Hugging Face",Entry,2024-10-14,Mid,86924-166800,86924,166800,126862.0,2024
1468,Retail,Ai Researcher,"Gcp, Tensorflow, Hugging Face",Senior,2024-09-12,Startup,139991-156099,139991,156099,148045.0,2024
1469,Tech,Ai Researcher,"Excel, Langchain, Aws, Cuda, Hugging Face, Power Bi",Entry,2024-02-12,Mid,121461-158777,121461,158777,140119.0,2024
1470,Retail,Data Analyst,"Power Bi, Gcp, Numpy",Senior,2024-10-31,Mid,41311-111484,41311,111484,76397.5,2024
1471,Retail,Computer Vision Engineer,"Reinforcement Learning, Keras, Tensorflow, Python, Langchain",Senior,2024-08-08,Startup,42488-58522,42488,58522,50505.0,2024
1472,Education,Data Analyst,"Reinforcement Learning, Keras, Mlflow, Pytorch, Pandas",Entry,2024-09-11,Mid,74011-171651,74011,171651,122831.0,2024
1473,E-Commerce,Ai Researcher,"Pandas, Mlflow, Langchain, Hugging Face, Tensorflow, Pytorch",Senior,2025-06-20,Mid,91345-189314,91345,189314,140329.5,2025
1474,Healthcare,Ml Engineer,"Hugging Face, Excel, Tensorflow, R, Keras",Mid,2024-09-11,Large,114617-173395,114617,173395,144006.0,2024
1475,Finance,Data Scientist,"Flask, Pytorch, Langchain, Pandas, Azure, Fastapi",Senior,2025-02-05,Mid,52660-62953,52660,62953,57806.5,2025
1476,Automotive,Computer Vision Engineer,"Gcp, Power Bi, Aws, Langchain",Mid,2024-08-04,Startup,78844-134900,78844,134900,106872.0,2024
1477,Education,Nlp Engineer,"Python, Pandas, C++",Entry,2025-01-31,Large,95991-162094,95991,162094,129042.5,2025
1478,Finance,Computer Vision Engineer,"R, Numpy, Pytorch, Pandas",Senior,2024-02-15,Large,119616-205812,119616,205812,162714.0,2024
1479,Tech,Quant Researcher,"R, Pandas, Cuda",Entry,2025-03-18,Startup,68863-85315,68863,85315,77089.0,2025
1480,Education,Data Scientist,"Mlflow, Fastapi, Gcp",Entry,2023-09-24,Large,47522-136959,47522,136959,92240.5,2023
1481,Tech,Nlp Engineer,"Numpy, Flask, Pandas",Mid,2023-10-19,Startup,72658-145079,72658,145079,108868.5,2023
1482,Finance,Nlp Engineer,"Hugging Face, Mlflow, Python, Reinforcement Learning",Mid,2024-11-16,Startup,72872-168844,72872,168844,120858.0,2024
1483,E-Commerce,Data Analyst,"Power Bi, Cuda, Excel",Senior,2025-07-19,Startup,49176-116584,49176,116584,82880.0,2025
1484,Finance,Nlp Engineer,"Power Bi, Tensorflow, Numpy, Mlflow",Mid,2025-02-17,Startup,40845-77525,40845,77525,59185.0,2025
1485,Education,Quant Researcher,"Pytorch, Gcp, Reinforcement Learning, Tensorflow, Fastapi",Mid,2023-10-29,Mid,105204-144217,105204,144217,124710.5,2023
1486,Tech,Data Scientist,"Aws, R, Fastapi, Python, Mlflow",Mid,2023-11-19,Mid,108521-197495,108521,197495,153008.0,2023
1487,Healthcare,Ai Product Manager,"R, Gcp, Power Bi, Python, Pandas",Mid,2025-09-10,Startup,43865-142219,43865,142219,93042.0,2025
1488,Automotive,Computer Vision Engineer,"Reinforcement Learning, C++, Pandas, Keras, Numpy",Senior,2024-12-12,Startup,133579-222158,133579,222158,177868.5,2024
1489,Tech,Ml Engineer,"Fastapi, Keras, C++, Langchain, Sql, Aws",Mid,2024-07-27,Mid,46712-73011,46712,73011,59861.5,2024
1490,Automotive,Ai Researcher,"Python, Hugging Face, Flask, Excel",Entry,2023-11-08,Mid,84284-167397,84284,167397,125840.5,2023
1491,Healthcare,Nlp Engineer,"Pandas, Python, C++",Senior,2025-02-12,Large,135833-197643,135833,197643,166738.0,2025
1492,Automotive,Computer Vision Engineer,"Mlflow, Scikit-Learn, Tensorflow, Azure, Sql, R",Entry,2024-11-03,Startup,141467-155307,141467,155307,148387.0,2024
1493,Finance,Computer Vision Engineer,"Azure, R, Pandas, Mlflow, Tensorflow, Keras",Mid,2024-09-28,Mid,123819-202854,123819,202854,163336.5,2024
1494,Finance,Data Analyst,"Reinforcement Learning, Power Bi, C++, Aws",Entry,2025-07-05,Large,98582-135739,98582,135739,117160.5,2025
1495,Healthcare,Ai Researcher,"Excel, Tensorflow, Hugging Face, Mlflow, Sql",Entry,2023-11-13,Mid,92626-143007,92626,143007,117816.5,2023
1496,Healthcare,Ai Product Manager,"Hugging Face, Langchain, Azure, Aws, Sql",Senior,2024-09-09,Large,108432-195288,108432,195288,151860.0,2024
1497,E-Commerce,Ai Product Manager,"C++, Scikit-Learn, Fastapi",Entry,2024-07-04,Large,121907-204567,121907,204567,163237.0,2024
1498,Finance,Nlp Engineer,"Fastapi, Reinforcement Learning, Pytorch, C++, Keras",Entry,2024-12-23,Mid,85589-148109,85589,148109,116849.0,2024
1499,Tech,Nlp Engineer,"Cuda, Pandas, Aws, Langchain",Senior,2025-06-07,Large,139437-239385,139437,239385,189411.0,2025
1500,E-Commerce,Quant Researcher,"Langchain, Aws, Mlflow, Sql, Hugging Face, Power Bi",Senior,2024-02-22,Startup,90279-128707,90279,128707,109493.0,2024
1501,Tech,Quant Researcher,"Flask, Langchain, C++",Entry,2024-01-27,Large,71813-105633,71813,105633,88723.0,2024
1502,Finance,Computer Vision Engineer,"Azure, Hugging Face, Tensorflow, Numpy, Pytorch",Senior,2025-08-28,Large,55539-114892,55539,114892,85215.5,2025
1503,E-Commerce,Ai Researcher,"R, Reinforcement Learning, Langchain, Hugging Face, Cuda, Flask",Entry,2024-11-21,Large,145430-192975,145430,192975,169202.5,2024
1504,Education,Ai Product Manager,"Cuda, Fastapi, Power Bi, Flask, Sql",Senior,2025-07-22,Mid,47867-139682,47867,139682,93774.5,2025
1505,Tech,Computer Vision Engineer,"Gcp, Cuda, R",Mid,2025-06-26,Large,64749-164044,64749,164044,114396.5,2025
1506,Tech,Ai Product Manager,"Flask, Hugging Face, Keras, Excel, Scikit-Learn",Mid,2024-02-28,Startup,72744-151257,72744,151257,112000.5,2024
1507,E-Commerce,Computer Vision Engineer,"Cuda, Excel, Keras, C++, Pytorch, Gcp",Mid,2024-11-15,Large,102252-156748,102252,156748,129500.0,2024
1508,Retail,Ai Product Manager,"Gcp, C++, Mlflow, Pytorch, Scikit-Learn, Fastapi",Entry,2024-03-10,Startup,75063-90302,75063,90302,82682.5,2024
1509,Education,Data Analyst,"Pandas, Langchain, Excel, Power Bi, Keras",Entry,2025-06-08,Mid,49065-72252,49065,72252,60658.5,2025
1510,Automotive,Nlp Engineer,"Power Bi, Reinforcement Learning, Langchain, Sql, Excel, Scikit-Learn",Entry,2024-12-17,Startup,138980-186003,138980,186003,162491.5,2024
1511,Finance,Ai Researcher,"Tensorflow, Cuda, Reinforcement Learning, Gcp, Excel",Entry,2024-10-24,Mid,116702-165765,116702,165765,141233.5,2024
1512,Education,Nlp Engineer,"Keras, Numpy, Reinforcement Learning, Azure, Gcp, Power Bi",Senior,2024-03-21,Startup,49864-72810,49864,72810,61337.0,2024
1513,Tech,Ai Researcher,"Power Bi, Keras, Gcp, Fastapi",Mid,2023-12-08,Large,105130-146172,105130,146172,125651.0,2023
1514,Healthcare,Data Analyst,"Mlflow, Fastapi, Azure, Keras, Pandas, Cuda",Entry,2024-12-29,Startup,74633-121776,74633,121776,98204.5,2024
1515,Healthcare,Quant Researcher,"Mlflow, Tensorflow, Cuda, Gcp",Senior,2025-07-13,Large,56993-155521,56993,155521,106257.0,2025
1516,Automotive,Computer Vision Engineer,"Python, Pandas, Langchain, Pytorch, Hugging Face",Entry,2023-12-20,Large,46611-66817,46611,66817,56714.0,2023
1517,Finance,Data Scientist,"Reinforcement Learning, Pandas, Flask",Senior,2024-10-25,Mid,46024-113373,46024,113373,79698.5,2024
1518,Retail,Computer Vision Engineer,"Langchain, Azure, Gcp, Python, R, C++",Senior,2023-12-29,Startup,41220-94501,41220,94501,67860.5,2023
1519,Tech,Data Scientist,"Aws, Flask, Reinforcement Learning, Langchain, R",Senior,2024-01-08,Mid,140240-228848,140240,228848,184544.0,2024
1520,E-Commerce,Ai Product Manager,"Pandas, Reinforcement Learning, Numpy, Tensorflow, Keras, Cuda",Mid,2024-12-06,Mid,136191-223887,136191,223887,180039.0,2024
1521,Finance,Ml Engineer,"Keras, Scikit-Learn, Fastapi, Azure, Gcp, Cuda",Mid,2025-07-12,Large,103253-177379,103253,177379,140316.0,2025
1522,Retail,Nlp Engineer,"Gcp, Keras, Flask, Langchain, Tensorflow, Python",Entry,2024-10-07,Mid,132044-204939,132044,204939,168491.5,2024
1523,Tech,Ai Researcher,"Python, Azure, Power Bi, Pandas, C++, Fastapi",Mid,2024-11-27,Startup,50076-116015,50076,116015,83045.5,2024
1524,Automotive,Data Scientist,"Langchain, Numpy, Pandas, Azure, Scikit-Learn, Hugging Face",Entry,2024-01-21,Startup,92423-112166,92423,112166,102294.5,2024
1525,Retail,Nlp Engineer,"Scikit-Learn, Mlflow, Aws",Entry,2023-10-03,Mid,141773-190766,141773,190766,166269.5,2023
1526,E-Commerce,Nlp Engineer,"Fastapi, Langchain, R",Mid,2024-09-29,Mid,57442-108303,57442,108303,82872.5,2024
1527,Tech,Quant Researcher,"Flask, Pandas, Reinforcement Learning, Scikit-Learn, Numpy",Entry,2023-10-21,Startup,125288-172272,125288,172272,148780.0,2023
1528,E-Commerce,Quant Researcher,"R, Flask, Power Bi",Entry,2024-09-30,Large,109244-192898,109244,192898,151071.0,2024
1529,Automotive,Ai Product Manager,"Pytorch, Hugging Face, Sql, Mlflow, R, Python",Senior,2024-03-10,Large,89405-129344,89405,129344,109374.5,2024
1530,Tech,Computer Vision Engineer,"Gcp, Flask, Pytorch, Aws, Excel, Keras",Mid,2024-04-04,Mid,125228-201338,125228,201338,163283.0,2024
1531,E-Commerce,Ai Product Manager,"Fastapi, Reinforcement Learning, Aws",Mid,2023-12-15,Mid,119543-164615,119543,164615,142079.0,2023
1532,Automotive,Computer Vision Engineer,"Aws, Excel, Flask, Pytorch",Senior,2025-05-18,Large,69269-155758,69269,155758,112513.5,2025
1533,Retail,Ai Product Manager,"Pytorch, Gcp, Excel, Flask",Entry,2025-06-24,Large,75472-162820,75472,162820,119146.0,2025
1534,Retail,Data Scientist,"Gcp, Reinforcement Learning, Aws",Senior,2025-06-23,Startup,120392-155826,120392,155826,138109.0,2025
1535,Tech,Ml Engineer,"Flask, Numpy, Scikit-Learn",Entry,2024-05-09,Large,83724-177161,83724,177161,130442.5,2024
1536,Finance,Ml Engineer,"Mlflow, Gcp, Python, R, Tensorflow",Senior,2024-01-25,Mid,43526-94615,43526,94615,69070.5,2024
1537,Automotive,Computer Vision Engineer,"Azure, Cuda, Langchain, Hugging Face",Mid,2024-01-05,Large,69190-92823,69190,92823,81006.5,2024
1538,Tech,Computer Vision Engineer,"Keras, Pandas, Cuda",Entry,2025-08-25,Mid,142140-185091,142140,185091,163615.5,2025
1539,Finance,Data Scientist,"Reinforcement Learning, Power Bi, Hugging Face, Cuda, Pandas",Senior,2023-11-29,Large,137496-177845,137496,177845,157670.5,2023
1540,Automotive,Data Scientist,"Aws, Mlflow, Hugging Face, Flask",Mid,2024-03-19,Mid,102029-128204,102029,128204,115116.5,2024
1541,Automotive,Computer Vision Engineer,"Numpy, R, Pandas",Entry,2023-10-17,Mid,124300-220342,124300,220342,172321.0,2023
1542,Retail,Data Scientist,"Tensorflow, Azure, C++, Scikit-Learn, Python, Flask",Entry,2024-10-06,Startup,149747-212159,149747,212159,180953.0,2024
1543,E-Commerce,Data Scientist,"Sql, Mlflow, Langchain",Senior,2025-01-06,Large,58550-113209,58550,113209,85879.5,2025
1544,Healthcare,Ml Engineer,"Keras, Mlflow, Hugging Face, Fastapi, Azure",Mid,2025-01-16,Large,136005-206557,136005,206557,171281.0,2025
1545,Automotive,Data Analyst,"Excel, Azure, Hugging Face, Fastapi",Entry,2024-07-12,Startup,149181-225098,149181,225098,187139.5,2024
1546,Healthcare,Quant Researcher,"Aws, Keras, Fastapi",Entry,2025-06-24,Large,133857-182147,133857,182147,158002.0,2025
1547,Education,Ai Researcher,"Power Bi, Keras, Pandas, Excel, Numpy, Pytorch",Senior,2024-05-24,Large,117573-173851,117573,173851,145712.0,2024
1548,Healthcare,Ai Researcher,"Numpy, Hugging Face, Keras, Azure",Senior,2025-07-11,Startup,85363-130119,85363,130119,107741.0,2025
1549,E-Commerce,Quant Researcher,"Scikit-Learn, Pandas, Python, Keras",Mid,2025-03-09,Startup,56646-83703,56646,83703,70174.5,2025
1550,Education,Computer Vision Engineer,"Flask, Gcp, Fastapi, Reinforcement Learning",Mid,2023-10-16,Mid,102732-135345,102732,135345,119038.5,2023
1551,Finance,Ai Researcher,"Hugging Face, Pytorch, Power Bi, Pandas, Flask",Senior,2024-09-23,Large,45791-105166,45791,105166,75478.5,2024
1552,Finance,Ai Product Manager,"Cuda, Numpy, Tensorflow, Keras",Senior,2025-04-08,Mid,59099-87832,59099,87832,73465.5,2025
1553,Finance,Quant Researcher,"Python, R, Tensorflow, Aws, Hugging Face, Gcp",Entry,2023-09-23,Mid,47248-70576,47248,70576,58912.0,2023
1554,Finance,Computer Vision Engineer,"Numpy, Tensorflow, Reinforcement Learning, Keras",Entry,2024-10-27,Startup,66493-158190,66493,158190,112341.5,2024
1555,Retail,Data Analyst,"Langchain, Keras, Sql, Numpy, Tensorflow, Scikit-Learn",Entry,2025-02-08,Large,114601-211800,114601,211800,163200.5,2025
1556,Education,Data Scientist,"R, Fastapi, Numpy, Pytorch, Excel",Entry,2024-12-16,Mid,117083-171872,117083,171872,144477.5,2024
1557,Finance,Ml Engineer,"Fastapi, Azure, Pandas, Keras",Entry,2024-01-19,Large,109164-147105,109164,147105,128134.5,2024
1558,Education,Ml Engineer,"Aws, Azure, C++, Numpy",Senior,2025-09-19,Startup,140820-232170,140820,232170,186495.0,2025
1559,Tech,Ai Product Manager,"Gcp, R, Flask, Azure, Pandas, Fastapi",Mid,2025-05-27,Startup,143360-229787,143360,229787,186573.5,2025
1560,Education,Nlp Engineer,"Tensorflow, Gcp, Flask, Excel",Senior,2024-11-29,Mid,93833-129073,93833,129073,111453.0,2024
1561,Tech,Ml Engineer,"Tensorflow, Flask, Aws, Python",Entry,2024-09-26,Large,52854-117986,52854,117986,85420.0,2024
1562,Healthcare,Ai Product Manager,"Reinforcement Learning, C++, Keras",Senior,2025-07-29,Large,50279-67460,50279,67460,58869.5,2025
1563,Automotive,Data Scientist,"Sql, Hugging Face, Cuda, Gcp, Numpy, C++",Senior,2024-06-04,Mid,50207-64822,50207,64822,57514.5,2024
1564,Finance,Computer Vision Engineer,"Python, Tensorflow, Azure, Pytorch, Power Bi, Hugging Face",Entry,2025-07-06,Mid,49814-62288,49814,62288,56051.0,2025
1565,E-Commerce,Ai Product Manager,"Gcp, Sql, Flask, C++, Scikit-Learn",Senior,2025-06-11,Mid,111908-130116,111908,130116,121012.0,2025
1566,Education,Ai Researcher,"Langchain, Scikit-Learn, Hugging Face",Senior,2025-06-12,Large,109390-202587,109390,202587,155988.5,2025
1567,E-Commerce,Nlp Engineer,"Fastapi, Sql, Gcp, Pandas, Cuda, Reinforcement Learning",Entry,2024-07-11,Large,101444-169137,101444,169137,135290.5,2024
1568,Finance,Data Scientist,"Mlflow, Python, Aws, Numpy, Flask, C++",Entry,2025-09-05,Large,117133-215594,117133,215594,166363.5,2025
1569,E-Commerce,Data Scientist,"Reinforcement Learning, Keras, Mlflow, Flask, Pandas, Aws",Senior,2024-02-12,Startup,55477-100381,55477,100381,77929.0,2024
1570,Automotive,Ai Product Manager,"C++, Scikit-Learn, Pytorch, Sql, Reinforcement Learning, Hugging Face",Entry,2024-12-07,Mid,92033-164027,92033,164027,128030.0,2024
1571,Healthcare,Ai Researcher,"Azure, Cuda, Excel",Senior,2024-12-18,Large,97058-148912,97058,148912,122985.0,2024
1572,E-Commerce,Ml Engineer,"Excel, Flask, Sql, R",Senior,2023-11-01,Large,70051-83613,70051,83613,76832.0,2023
1573,Healthcare,Ml Engineer,"Keras, Numpy, Flask, Python",Mid,2024-04-07,Startup,125724-223370,125724,223370,174547.0,2024
1574,Finance,Ai Product Manager,"Langchain, Numpy, Cuda",Senior,2024-04-22,Startup,131442-152901,131442,152901,142171.5,2024
1575,Education,Quant Researcher,"R, Excel, Sql, Mlflow, Pytorch, Cuda",Senior,2023-10-30,Mid,79312-97051,79312,97051,88181.5,2023
1576,Healthcare,Quant Researcher,"Gcp, Python, R",Mid,2024-09-17,Startup,115682-141436,115682,141436,128559.0,2024
1577,Tech,Data Analyst,"Gcp, Pytorch, Keras, Reinforcement Learning, C++",Mid,2024-06-16,Mid,138711-221786,138711,221786,180248.5,2024
1578,Retail,Nlp Engineer,"Fastapi, Pandas, Mlflow, R",Entry,2024-07-27,Mid,46308-82147,46308,82147,64227.5,2024
1579,Finance,Ai Researcher,"Reinforcement Learning, Aws, Azure",Mid,2024-03-16,Mid,46859-111642,46859,111642,79250.5,2024
1580,Retail,Ml Engineer,"Aws, Flask, Reinforcement Learning, Scikit-Learn, Excel",Senior,2025-06-25,Startup,135050-200313,135050,200313,167681.5,2025
1581,Healthcare,Ml Engineer,"Fastapi, Pandas, Mlflow",Mid,2024-05-16,Mid,106176-132983,106176,132983,119579.5,2024
1582,Education,Data Analyst,"Fastapi, Excel, Pandas",Entry,2025-01-03,Mid,61825-157940,61825,157940,109882.5,2025
1583,Finance,Quant Researcher,"C++, Pandas, Cuda, Scikit-Learn",Mid,2025-02-25,Startup,134559-195478,134559,195478,165018.5,2025
1584,Retail,Ai Researcher,"Keras, Hugging Face, Power Bi, C++, Sql, Python",Mid,2024-07-25,Startup,79291-125380,79291,125380,102335.5,2024
1585,Retail,Ai Product Manager,"Tensorflow, Pandas, Reinforcement Learning",Entry,2024-11-24,Startup,48218-71004,48218,71004,59611.0,2024
1586,E-Commerce,Ai Product Manager,"Pandas, Reinforcement Learning, Tensorflow",Entry,2025-08-22,Mid,42270-120885,42270,120885,81577.5,2025
1587,Retail,Data Analyst,"Reinforcement Learning, Flask, Hugging Face",Mid,2023-12-15,Startup,106925-155924,106925,155924,131424.5,2023
1588,E-Commerce,Ai Product Manager,"Aws, Sql, Python, Langchain, Keras, Azure",Mid,2024-02-22,Startup,129266-186688,129266,186688,157977.0,2024
1589,Retail,Ai Product Manager,"R, Excel, Numpy",Mid,2024-07-02,Mid,119647-168743,119647,168743,144195.0,2024
1590,E-Commerce,Data Scientist,"Aws, Power Bi, Mlflow, C++",Senior,2024-08-14,Mid,51216-149871,51216,149871,100543.5,2024
1591,Healthcare,Ai Researcher,"Pandas, Azure, Hugging Face, Python",Senior,2023-10-07,Mid,143939-227202,143939,227202,185570.5,2023
1592,Finance,Data Analyst,"Sql, Fastapi, Flask, Hugging Face",Entry,2024-11-28,Large,99415-192561,99415,192561,145988.0,2024
1593,Education,Ml Engineer,"Hugging Face, Azure, C++, Reinforcement Learning",Mid,2024-10-08,Mid,92763-144582,92763,144582,118672.5,2024
1594,Retail,Data Scientist,"Scikit-Learn, C++, Gcp, Fastapi",Senior,2024-05-26,Startup,87741-187018,87741,187018,137379.5,2024
1595,Healthcare,Data Scientist,"C++, Sql, Reinforcement Learning, Pytorch",Entry,2024-11-07,Mid,70119-104669,70119,104669,87394.0,2024
1596,Education,Data Scientist,"Aws, Sql, Reinforcement Learning, Keras, Flask, C++",Mid,2025-07-03,Startup,96233-154946,96233,154946,125589.5,2025
1597,Healthcare,Data Scientist,"Sql, R, Mlflow, Flask, Reinforcement Learning, Python",Mid,2024-05-08,Large,84163-157649,84163,157649,120906.0,2024
1598,Automotive,Ai Product Manager,"Gcp, Azure, Aws, Sql, Mlflow, Cuda",Mid,2024-06-30,Startup,108145-192990,108145,192990,150567.5,2024
1599,E-Commerce,Computer Vision Engineer,"Keras, Gcp, Cuda, Aws, Pytorch",Mid,2025-08-22,Large,108715-193682,108715,193682,151198.5,2025
1600,E-Commerce,Ai Product Manager,"Python, Aws, Pytorch, Numpy",Senior,2025-03-09,Large,147144-199817,147144,199817,173480.5,2025
1601,Automotive,Ai Product Manager,"Pytorch, Gcp, Scikit-Learn, Langchain, Reinforcement Learning, Keras",Entry,2024-08-17,Startup,145610-225001,145610,225001,185305.5,2024
1602,Healthcare,Computer Vision Engineer,"Azure, Hugging Face, Excel, Scikit-Learn",Mid,2025-02-04,Mid,60515-146870,60515,146870,103692.5,2025
1603,Tech,Data Analyst,"C++, Cuda, Scikit-Learn, Keras",Entry,2025-08-18,Mid,120811-193549,120811,193549,157180.0,2025
1604,Retail,Quant Researcher,"Fastapi, Scikit-Learn, Aws, Numpy",Mid,2025-07-27,Startup,61543-126761,61543,126761,94152.0,2025
1605,Healthcare,Ml Engineer,"Reinforcement Learning, Flask, Numpy, Keras",Entry,2024-10-17,Startup,147220-158056,147220,158056,152638.0,2024
1606,Retail,Data Analyst,"Hugging Face, Excel, Sql, Langchain",Mid,2023-11-27,Startup,63354-160413,63354,160413,111883.5,2023
1607,Tech,Quant Researcher,"Pytorch, Langchain, Fastapi",Senior,2024-02-15,Mid,131169-174872,131169,174872,153020.5,2024
1608,Healthcare,Ml Engineer,"Scikit-Learn, Numpy, Power Bi, Azure, Fastapi, Reinforcement Learning",Senior,2024-08-03,Startup,41566-134888,41566,134888,88227.0,2024
1609,E-Commerce,Quant Researcher,"Keras, Gcp, Pytorch",Senior,2025-02-08,Startup,118883-210460,118883,210460,164671.5,2025
1610,Tech,Ml Engineer,"Scikit-Learn, Mlflow, Python, R, Pandas, Fastapi",Senior,2025-06-10,Startup,95354-126587,95354,126587,110970.5,2025
1611,Healthcare,Computer Vision Engineer,"Aws, Gcp, Cuda, Mlflow",Senior,2023-10-01,Startup,142291-215970,142291,215970,179130.5,2023
1612,Education,Computer Vision Engineer,"Scikit-Learn, Excel, Power Bi, Python",Entry,2025-05-23,Mid,40629-72042,40629,72042,56335.5,2025
1613,Tech,Data Scientist,"Langchain, Pandas, Reinforcement Learning, R, Fastapi",Mid,2023-11-10,Mid,54969-146111,54969,146111,100540.0,2023
1614,Education,Quant Researcher,"Pytorch, Power Bi, Pandas, Hugging Face",Mid,2025-08-21,Startup,108252-151627,108252,151627,129939.5,2025
1615,Education,Ai Researcher,"Hugging Face, Sql, Langchain, Fastapi, Flask",Senior,2024-04-23,Startup,70656-152148,70656,152148,111402.0,2024
1616,E-Commerce,Ml Engineer,"Fastapi, C++, Mlflow",Senior,2025-05-09,Startup,73293-127143,73293,127143,100218.0,2025
1617,Retail,Ai Researcher,"R, C++, Keras, Excel, Azure",Mid,2024-04-13,Large,58659-98311,58659,98311,78485.0,2024
1618,E-Commerce,Nlp Engineer,"Pytorch, Sql, Python",Entry,2024-08-31,Startup,124301-140446,124301,140446,132373.5,2024
1619,Retail,Ai Product Manager,"Tensorflow, Gcp, Cuda, R",Entry,2023-09-21,Large,113791-138812,113791,138812,126301.5,2023
1620,Tech,Data Analyst,"Sql, Cuda, Langchain, Scikit-Learn, Reinforcement Learning",Mid,2025-05-09,Large,145000-223134,145000,223134,184067.0,2025
1621,Education,Ai Product Manager,"Aws, Power Bi, Fastapi",Entry,2023-12-04,Mid,90927-115940,90927,115940,103433.5,2023
1622,Tech,Nlp Engineer,"Reinforcement Learning, Sql, C++, Pandas",Entry,2023-12-28,Startup,81624-95183,81624,95183,88403.5,2023
1623,Finance,Computer Vision Engineer,"Reinforcement Learning, Pytorch, Gcp, R, Excel",Senior,2024-02-26,Startup,99722-119999,99722,119999,109860.5,2024
1624,Healthcare,Data Analyst,"Pandas, Excel, Fastapi, Reinforcement Learning, Langchain",Entry,2024-01-11,Startup,102547-147531,102547,147531,125039.0,2024
1625,E-Commerce,Quant Researcher,"Azure, Excel, Power Bi, C++, Numpy",Mid,2024-12-04,Mid,124126-178761,124126,178761,151443.5,2024
1626,Healthcare,Computer Vision Engineer,"Pytorch, Aws, Langchain, Pandas, Gcp",Mid,2024-04-28,Mid,100455-199953,100455,199953,150204.0,2024
1627,Healthcare,Ml Engineer,"Sql, Azure, Mlflow, Langchain",Mid,2024-12-12,Mid,142229-217303,142229,217303,179766.0,2024
1628,Automotive,Nlp Engineer,"Aws, Numpy, Cuda, Azure, Sql, Hugging Face",Mid,2024-06-24,Mid,99303-165542,99303,165542,132422.5,2024
1629,Automotive,Nlp Engineer,"Keras, Pytorch, Azure, C++, Python, Langchain",Mid,2024-06-30,Mid,127730-194274,127730,194274,161002.0,2024
1630,Tech,Computer Vision Engineer,"Langchain, Scikit-Learn, Hugging Face",Mid,2024-02-10,Startup,68119-160582,68119,160582,114350.5,2024
1631,Education,Computer Vision Engineer,"Pytorch, Cuda, Keras",Entry,2025-05-23,Startup,72082-92167,72082,92167,82124.5,2025
1632,Retail,Computer Vision Engineer,"Hugging Face, Gcp, R, Scikit-Learn",Mid,2023-10-06,Large,124909-151333,124909,151333,138121.0,2023
1633,Retail,Quant Researcher,"Power Bi, Langchain, Fastapi, Flask, Sql, Scikit-Learn",Mid,2024-10-15,Startup,102584-198324,102584,198324,150454.0,2024
1634,Automotive,Ai Product Manager,"Numpy, Reinforcement Learning, Gcp, Azure, Langchain, Scikit-Learn",Entry,2024-10-14,Mid,51986-73985,51986,73985,62985.5,2024
1635,Tech,Ai Researcher,"Azure, Flask, Pytorch, Excel, Pandas",Mid,2024-09-20,Startup,132003-197338,132003,197338,164670.5,2024
1636,Healthcare,Data Analyst,"Tensorflow, Power Bi, Mlflow, Flask, Cuda, Reinforcement Learning",Entry,2025-07-03,Large,44162-104297,44162,104297,74229.5,2025
1637,Healthcare,Data Analyst,"Pytorch, Numpy, Sql, Fastapi",Senior,2024-07-23,Mid,62381-112625,62381,112625,87503.0,2024
1638,Healthcare,Computer Vision Engineer,"Tensorflow, Pandas, Excel, Langchain, Mlflow",Entry,2025-05-07,Mid,144304-184146,144304,184146,164225.0,2025
1639,Finance,Ai Researcher,"Hugging Face, Fastapi, Aws, Scikit-Learn, Keras",Mid,2025-06-08,Startup,55918-137614,55918,137614,96766.0,2025
1640,Education,Nlp Engineer,"Sql, Pandas, Aws, Power Bi, Scikit-Learn",Entry,2025-03-17,Mid,59275-147698,59275,147698,103486.5,2025
1641,Retail,Data Analyst,"Tensorflow, Aws, Flask",Mid,2025-08-10,Mid,51956-109837,51956,109837,80896.5,2025
1642,Automotive,Nlp Engineer,"Hugging Face, Fastapi, Tensorflow, Gcp",Mid,2025-08-08,Large,61087-81523,61087,81523,71305.0,2025
1643,Tech,Ml Engineer,"Tensorflow, Keras, R",Mid,2024-04-07,Large,132865-203559,132865,203559,168212.0,2024
1644,Finance,Nlp Engineer,"Cuda, Azure, Python, Scikit-Learn, Power Bi",Senior,2025-03-16,Mid,146176-197876,146176,197876,172026.0,2025
1645,Retail,Quant Researcher,"Azure, Tensorflow, Aws, Flask, Reinforcement Learning, Langchain",Mid,2024-07-14,Mid,92934-116186,92934,116186,104560.0,2024
1646,Education,Data Scientist,"Python, Power Bi, Flask",Senior,2024-03-22,Large,116015-126987,116015,126987,121501.0,2024
1647,Retail,Ai Researcher,"Scikit-Learn, Aws, Python, Mlflow",Senior,2024-08-19,Mid,141959-220411,141959,220411,181185.0,2024
1648,Automotive,Nlp Engineer,"Langchain, R, C++",Senior,2024-12-23,Startup,139741-206786,139741,206786,173263.5,2024
